id,entryId,latency,dataGenTime,totalBytes,totalTime
0,3,387,121,128000000,58037
1,5,65,0,128000000,58037
2,9,30,0,128000000,58037
3,13,30,0,128000000,58037
4,17,39,0,128000000,58037
5,21,36,0,128000000,58037
6,25,30,0,128000000,58037
7,29,25,0,128000000,58037
8,33,17,0,128000000,58037
9,37,26,0,128000000,58037
10,41,33,0,128000000,58037
11,45,21,0,128000000,58037
12,49,21,0,128000000,58037
13,53,20,0,128000000,58037
14,56,23,0,128000000,58037
15,60,19,0,128000000,58037
16,65,20,0,128000000,58037
17,69,23,0,128000000,58037
18,72,19,0,128000000,58037
19,76,21,0,128000000,58037
20,82,23,0,128000000,58037
21,86,20,0,128000000,58037
22,90,23,0,128000000,58037
23,94,31,0,128000000,58037
24,98,23,0,128000000,58037
25,102,43,0,128000000,58037
26,105,22,0,128000000,58037
27,110,24,0,128000000,58037
28,114,23,0,128000000,58037
29,118,30,0,128000000,58037
30,122,26,0,128000000,58037
31,126,27,0,128000000,58037
32,131,29,0,128000000,58037
33,135,27,0,128000000,58037
34,139,27,0,128000000,58037
35,144,378,0,128000000,58037
36,147,24,0,128000000,58037
37,151,22,0,128000000,58037
38,154,23,0,128000000,58037
39,158,22,0,128000000,58037
40,162,21,0,128000000,58037
41,166,23,0,128000000,58037
42,170,21,0,128000000,58037
43,174,24,0,128000000,58037
44,178,24,0,128000000,58037
45,182,21,0,128000000,58037
46,186,40,0,128000000,58037
47,191,21,0,128000000,58037
48,196,19,0,128000000,58037
49,199,20,0,128000000,58037
50,203,20,0,128000000,58037
51,207,20,0,128000000,58037
52,211,20,0,128000000,58037
53,215,20,0,128000000,58037
54,219,25,0,128000000,58037
55,223,20,0,128000000,58037
56,227,18,0,128000000,58037
57,231,20,0,128000000,58037
58,235,22,0,128000000,58037
59,239,19,0,128000000,58037
60,243,20,0,128000000,58037
61,246,19,0,128000000,58037
62,250,19,0,128000000,58037
63,254,20,0,128000000,58037
64,258,26,0,128000000,58037
65,261,20,0,128000000,58037
66,265,31,0,128000000,58037
67,269,21,0,128000000,58037
68,273,25,0,128000000,58037
69,276,22,0,128000000,58037
70,281,20,0,128000000,58037
71,284,22,0,128000000,58037
72,288,24,0,128000000,58037
73,292,22,0,128000000,58037
74,297,22,0,128000000,58037
75,301,21,0,128000000,58037
76,304,22,0,128000000,58037
77,310,22,0,128000000,58037
78,314,22,0,128000000,58037
79,318,21,0,128000000,58037
80,322,22,0,128000000,58037
81,326,24,0,128000000,58037
82,330,18,0,128000000,58037
83,334,24,0,128000000,58037
84,337,26,0,128000000,58037
85,341,29,0,128000000,58037
86,347,22,0,128000000,58037
87,350,23,0,128000000,58037
88,355,23,0,128000000,58037
89,359,21,0,128000000,58037
90,363,29,0,128000000,58037
91,366,22,0,128000000,58037
92,371,22,0,128000000,58037
93,375,23,0,128000000,58037
94,378,22,0,128000000,58037
95,382,21,0,128000000,58037
96,387,22,0,128000000,58037
97,391,23,0,128000000,58037
98,395,21,0,128000000,58037
99,398,24,0,128000000,58037
100,402,22,0,128000000,58037
101,406,22,0,128000000,58037
102,410,20,0,128000000,58037
103,414,21,0,128000000,58037
104,418,22,0,128000000,58037
105,422,473,0,128000000,58037
106,424,20,1,128000000,58037
107,429,21,0,128000000,58037
108,432,20,0,128000000,58037
109,436,18,0,128000000,58037
110,440,20,0,128000000,58037
111,444,20,0,128000000,58037
112,448,19,0,128000000,58037
113,452,20,0,128000000,58037
114,456,20,0,128000000,58037
115,460,18,0,128000000,58037
116,464,17,0,128000000,58037
117,467,19,0,128000000,58037
118,471,21,0,128000000,58037
119,475,17,0,128000000,58037
120,477,19,0,128000000,58037
121,481,19,0,128000000,58037
122,485,20,0,128000000,58037
123,491,21,0,128000000,58037
124,495,21,0,128000000,58037
125,497,22,0,128000000,58037
126,501,20,0,128000000,58037
127,505,20,0,128000000,58037
128,509,21,0,128000000,58037
129,513,20,0,128000000,58037
130,517,27,0,128000000,58037
131,521,22,0,128000000,58037
132,525,23,0,128000000,58037
133,529,20,0,128000000,58037
134,534,22,0,128000000,58037
135,538,22,0,128000000,58037
136,541,21,0,128000000,58037
137,546,22,0,128000000,58037
138,550,21,0,128000000,58037
139,554,22,0,128000000,58037
140,558,28,0,128000000,58037
141,562,27,0,128000000,58037
142,567,21,0,128000000,58037
143,570,22,0,128000000,58037
144,576,22,0,128000000,58037
145,580,28,0,128000000,58037
146,584,29,0,128000000,58037
147,587,21,0,128000000,58037
148,591,22,0,128000000,58037
149,595,21,0,128000000,58037
150,600,22,0,128000000,58037
151,604,22,0,128000000,58037
152,608,21,0,128000000,58037
153,612,22,0,128000000,58037
154,616,23,0,128000000,58037
155,620,22,0,128000000,58037
156,624,21,0,128000000,58037
157,628,22,0,128000000,58037
158,632,23,0,128000000,58037
159,636,22,0,128000000,58037
160,640,22,0,128000000,58037
161,644,22,0,128000000,58037
162,648,24,0,128000000,58037
163,652,22,1,128000000,58037
164,655,23,0,128000000,58037
165,659,22,0,128000000,58037
166,664,24,0,128000000,58037
167,668,21,0,128000000,58037
168,672,25,0,128000000,58037
169,676,22,0,128000000,58037
170,681,23,0,128000000,58037
171,684,21,0,128000000,58037
172,689,20,0,128000000,58037
173,691,22,0,128000000,58037
174,695,21,0,128000000,58037
175,699,22,0,128000000,58037
176,702,24,0,128000000,58037
177,706,22,0,128000000,58037
178,710,22,0,128000000,58037
179,715,22,0,128000000,58037
180,718,22,0,128000000,58037
181,722,21,0,128000000,58037
182,726,21,0,128000000,58037
183,730,22,0,128000000,58037
184,734,22,0,128000000,58037
185,738,21,0,128000000,58037
186,743,28,0,128000000,58037
187,747,22,0,128000000,58037
188,751,22,0,128000000,58037
189,755,22,0,128000000,58037
190,758,22,0,128000000,58037
191,762,23,0,128000000,58037
192,767,24,0,128000000,58037
193,771,23,0,128000000,58037
194,776,22,0,128000000,58037
195,779,31,0,128000000,58037
196,782,21,0,128000000,58037
197,786,23,0,128000000,58037
198,790,20,0,128000000,58037
199,794,22,0,128000000,58037
200,798,22,0,128000000,58037
201,802,22,0,128000000,58037
202,806,22,0,128000000,58037
203,810,22,0,128000000,58037
204,814,22,0,128000000,58037
205,818,22,0,128000000,58037
206,822,29,0,128000000,58037
207,826,29,0,128000000,58037
208,831,22,0,128000000,58037
209,836,22,0,128000000,58037
210,839,21,0,128000000,58037
211,843,23,0,128000000,58037
212,848,25,0,128000000,58037
213,852,23,0,128000000,58037
214,856,26,0,128000000,58037
215,860,22,0,128000000,58037
216,864,22,0,128000000,58037
217,868,23,0,128000000,58037
218,871,47,0,128000000,58037
219,875,27,0,128000000,58037
220,879,28,0,128000000,58037
221,885,31,0,128000000,58037
222,889,27,0,128000000,58037
223,892,30,0,128000000,58037
224,897,30,0,128000000,58037
225,900,22,0,128000000,58037
226,905,28,0,128000000,58037
227,907,21,0,128000000,58037
228,912,32,0,128000000,58037
229,916,29,0,128000000,58037
230,920,27,0,128000000,58037
231,923,30,0,128000000,58037
232,927,44,0,128000000,58037
233,932,29,0,128000000,58037
234,936,45,0,128000000,58037
235,941,41,0,128000000,58037
236,946,28,0,128000000,58037
237,950,28,0,128000000,58037
238,954,27,0,128000000,58037
