id,latency,size,totalTime
354,56,2,232795
355,45,2,232795
356,50,2,232795
357,50,2,232795
358,51,2,232795
359,54,2,232795
360,54,2,232795
361,53,2,232795
362,51,2,232795
363,49,2,232795
364,51,2,232795
365,54,2,232795
366,57,2,232795
367,59,2,232795
368,61,2,232795
369,56,2,232795
370,60,2,232795
371,60,2,232795
372,56,2,232795
373,61,2,232795
374,56,2,232795
375,59,2,232795
376,61,2,232795
377,60,2,232795
378,63,2,232795
379,63,2,232795
380,61,2,232795
381,54,2,232795
382,59,2,232795
383,65,2,232795
384,58,2,232795
385,51,2,232795
386,51,2,232795
387,52,2,232795
388,53,2,232795
389,56,2,232795
390,53,2,232795
391,50,2,232795
392,52,2,232795
393,44,2,232795
394,48,2,232795
395,55,2,232795
396,52,2,232795
397,50,2,232795
398,55,2,232795
399,54,2,232795
400,47,2,232795
401,54,2,232795
402,52,2,232795
403,51,2,232795
404,52,2,232795
405,50,2,232795
406,48,2,232795
407,52,2,232795
408,53,2,232795
409,50,2,232795
410,55,2,232795
411,52,2,232795
412,47,2,232795
413,44,2,232795
414,55,2,232795
415,53,2,232795
416,52,2,232795
417,51,2,232795
418,54,2,232795
419,50,2,232795
420,49,2,232795
421,53,2,232795
422,53,2,232795
423,50,2,232795
424,51,2,232795
425,52,2,232795
426,51,2,232795
427,51,2,232795
428,53,2,232795
429,51,2,232795
430,52,2,232795
431,53,2,232795
432,49,2,232795
433,50,2,232795
434,51,2,232795
435,58,2,232795
436,54,2,232795
437,53,2,232795
438,50,2,232795
439,54,2,232795
440,55,2,232795
441,53,2,232795
442,65,2,232795
443,52,2,232795
444,52,2,232795
445,50,2,232795
446,53,2,232795
447,50,2,232795
448,54,2,232795
449,53,2,232795
450,52,2,232795
451,49,2,232795
452,51,2,232795
453,54,2,232795
454,53,2,232795
455,54,2,232795
456,51,2,232795
457,50,2,232795
458,50,2,232795
459,51,2,232795
460,51,2,232795
461,51,2,232795
462,54,2,232795
463,45,2,232795
464,54,2,232795
465,50,2,232795
466,55,2,232795
467,52,2,232795
468,51,2,232795
469,49,2,232795
470,50,2,232795
471,51,2,232795
472,50,2,232795
473,52,2,232795
474,50,2,232795
475,55,2,232795
476,52,2,232795
477,52,2,232795
478,51,2,232795
479,51,2,232795
480,52,2,232795
481,50,2,232795
482,53,2,232795
483,55,2,232795
484,51,2,232795
485,52,2,232795
486,54,2,232795
487,54,2,232795
488,52,2,232795
489,54,2,232795
490,54,2,232795
491,52,2,232795
492,51,2,232795
493,51,2,232795
494,55,2,232795
495,56,2,232795
496,59,2,232795
497,60,2,232795
498,54,2,232795
499,50,2,232795
500,59,2,232795
501,58,2,232795
502,60,2,232795
503,61,2,232795
504,56,2,232795
505,56,2,232795
506,59,2,232795
507,54,2,232795
508,57,2,232795
509,61,2,232795
510,61,2,232795
511,60,2,232795
512,60,2,232795
513,60,2,232795
514,57,2,232795
515,57,2,232795
516,61,2,232795
517,58,2,232795
518,61,2,232795
519,52,2,232795
520,53,2,232795
521,58,2,232795
522,52,2,232795
523,53,2,232795
524,57,2,232795
525,49,2,232795
526,48,2,232795
527,60,2,232795
528,59,2,232795
529,58,2,232795
530,60,2,232795
531,55,2,232795
532,49,2,232795
533,55,2,232795
534,54,2,232795
535,52,2,232795
536,52,2,232795
537,49,2,232795
538,55,2,232795
539,54,2,232795
540,52,2,232795
541,49,2,232795
542,51,2,232795
543,55,2,232795
544,53,2,232795
545,52,2,232795
546,49,2,232795
547,51,2,232795
548,51,2,232795
549,51,2,232795
550,51,2,232795
551,53,2,232795
552,53,2,232795
553,53,2,232795
554,51,2,232795
555,51,2,232795
556,50,2,232795
557,54,2,232795
558,54,2,232795
559,51,2,232795
560,53,2,232795
561,53,2,232795
562,55,2,232795
563,51,2,232795
564,51,2,232795
565,52,2,232795
566,52,2,232795
567,55,2,232795
568,53,2,232795
569,54,2,232795
570,53,2,232795
571,53,2,232795
572,50,2,232795
573,52,2,232795
574,51,2,232795
575,49,2,232795
576,48,2,232795
577,45,2,232795
578,47,2,232795
579,50,2,232795
580,52,2,232795
581,55,2,232795
582,47,2,232795
583,56,2,232795
584,61,2,232795
585,51,2,232795
586,47,2,232795
587,53,2,232795
588,50,2,232795
589,52,2,232795
590,51,2,232795
591,50,2,232795
592,55,2,232795
593,53,2,232795
594,52,2,232795
595,50,2,232795
596,51,2,232795
597,51,2,232795
598,51,2,232795
599,50,2,232795
600,50,2,232795
601,51,2,232795
602,50,2,232795
603,53,2,232795
604,55,2,232795
605,51,2,232795
606,52,2,232795
607,62,2,232795
608,56,2,232795
609,52,2,232795
610,53,2,232795
611,54,2,232795
612,53,2,232795
613,52,2,232795
614,51,2,232795
615,54,2,232795
616,55,2,232795
617,45,2,232795
618,55,2,232795
619,51,2,232795
620,51,2,232795
621,51,2,232795
622,54,2,232795
623,51,2,232795
624,54,2,232795
625,51,2,232795
626,53,2,232795
627,55,2,232795
628,52,2,232795
629,55,2,232795
630,54,2,232795
631,48,2,232795
632,57,2,232795
633,59,2,232795
634,58,2,232795
635,56,2,232795
636,53,2,232795
637,51,2,232795
638,54,2,232795
639,60,2,232795
640,54,2,232795
641,58,2,232795
642,59,2,232795
643,60,2,232795
644,61,2,232795
645,60,2,232795
646,54,2,232795
647,58,2,232795
648,54,2,232795
649,55,2,232795
650,61,2,232795
651,55,2,232795
652,56,2,232795
653,59,2,232795
654,57,2,232795
655,56,2,232795
656,59,2,232795
657,54,2,232795
658,58,2,232795
659,54,2,232795
660,53,2,232795
661,52,2,232795
662,53,2,232795
663,50,2,232795
664,50,2,232795
665,50,2,232795
666,51,2,232795
667,54,2,232795
668,54,2,232795
669,53,2,232795
670,53,2,232795
671,55,2,232795
672,52,2,232795
673,51,2,232795
674,50,2,232795
675,56,2,232795
676,54,2,232795
677,51,2,232795
678,52,2,232795
679,49,2,232795
680,50,2,232795
681,51,2,232795
682,50,2,232795
683,49,2,232795
684,50,2,232795
685,51,2,232795
686,51,2,232795
687,51,2,232795
688,50,2,232795
689,50,2,232795
690,50,2,232795
691,52,2,232795
692,53,2,232795
693,50,2,232795
694,54,2,232795
695,52,2,232795
696,52,2,232795
697,50,2,232795
698,50,2,232795
699,50,2,232795
700,50,2,232795
701,51,2,232795
702,50,2,232795
703,50,2,232795
704,54,2,232795
705,48,2,232795
706,55,2,232795
707,46,2,232795
708,51,2,232795
709,56,2,232795
710,52,2,232795
711,50,2,232795
712,52,2,232795
713,51,2,232795
714,47,2,232795
715,53,2,232795
716,49,2,232795
717,43,2,232795
718,54,2,232795
719,49,2,232795
720,54,2,232795
721,51,2,232795
722,50,2,232795
723,46,2,232795
724,51,2,232795
725,53,2,232795
726,52,2,232795
727,52,2,232795
728,55,2,232795
729,53,2,232795
730,52,2,232795
731,43,2,232795
732,55,2,232795
733,52,2,232795
734,52,2,232795
735,57,2,232795
736,53,2,232795
737,50,2,232795
738,54,2,232795
739,54,2,232795
740,53,2,232795
741,47,2,232795
742,45,2,232795
743,56,2,232795
744,52,2,232795
745,52,2,232795
746,44,2,232795
747,55,2,232795
748,51,2,232795
749,52,2,232795
750,55,2,232795
751,53,2,232795
752,46,2,232795
753,54,2,232795
754,48,2,232795
755,54,2,232795
756,53,2,232795
757,50,2,232795
758,56,2,232795
759,47,2,232795
760,55,2,232795
761,49,2,232795
762,53,2,232795
763,49,2,232795
764,54,2,232795
765,47,2,232795
766,50,2,232795
767,51,2,232795
768,51,2,232795
769,44,2,232795
770,54,2,232795
771,51,2,232795
772,55,2,232795
773,60,2,232795
774,57,2,232795
775,58,2,232795
776,57,2,232795
777,57,2,232795
778,49,2,232795
779,61,2,232795
780,60,2,232795
781,55,2,232795
782,57,2,232795
783,58,2,232795
784,52,2,232795
785,53,2,232795
786,56,2,232795
787,58,2,232795
