id,entryId,latency,dataGenTime,totalBytes,totalTime
0,4,406,180,64000000,28038
1,13,202,0,64000000,28038
2,19,54,0,64000000,28038
3,28,31,0,64000000,28038
4,34,23,0,64000000,28038
5,42,39,0,64000000,28038
6,50,23,0,64000000,28038
7,54,23,0,64000000,28038
8,64,32,0,64000000,28038
9,74,19,0,64000000,28038
10,82,21,0,64000000,28038
11,91,22,0,64000000,28038
12,98,36,0,64000000,28038
13,107,25,0,64000000,28038
14,115,24,0,64000000,28038
15,123,26,0,64000000,28038
16,132,21,0,64000000,28038
17,141,22,0,64000000,28038
18,149,22,0,64000000,28038
19,157,22,0,64000000,28038
20,165,27,0,64000000,28038
21,173,18,0,64000000,28038
22,181,19,0,64000000,28038
23,189,24,0,64000000,28038
24,195,18,0,64000000,28038
25,203,18,0,64000000,28038
26,211,18,0,64000000,28038
27,219,19,0,64000000,28038
28,227,20,0,64000000,28038
29,235,23,0,64000000,28038
30,243,18,0,64000000,28038
31,249,21,0,64000000,28038
32,258,20,0,64000000,28038
33,267,21,0,64000000,28038
34,275,21,0,64000000,28038
35,284,21,0,64000000,28038
36,292,22,0,64000000,28038
37,300,20,0,64000000,28038
38,309,27,0,64000000,28038
39,318,22,0,64000000,28038
40,326,39,0,64000000,28038
41,335,23,0,64000000,28038
42,344,19,0,64000000,28038
43,352,30,0,64000000,28038
44,361,22,0,64000000,28038
45,368,21,0,64000000,28038
46,376,20,0,64000000,28038
47,384,23,0,64000000,28038
48,394,21,0,64000000,28038
49,402,20,0,64000000,28038
50,410,18,0,64000000,28038
51,418,19,0,64000000,28038
52,427,18,0,64000000,28038
53,434,19,0,64000000,28038
54,443,19,0,64000000,28038
55,450,20,0,64000000,28038
56,459,19,0,64000000,28038
57,465,19,1,64000000,28038
58,474,22,0,64000000,28038
59,480,25,0,64000000,28038
60,487,19,0,64000000,28038
61,496,22,0,64000000,28038
62,505,21,0,64000000,28038
63,513,22,0,64000000,28038
64,519,27,0,64000000,28038
65,532,25,0,64000000,28038
66,537,24,0,64000000,28038
67,548,29,0,64000000,28038
68,556,26,0,64000000,28038
69,565,35,0,64000000,28038
70,577,27,0,64000000,28038
71,586,24,0,64000000,28038
72,592,22,0,64000000,28038
73,600,21,0,64000000,28038
74,608,20,0,64000000,28038
75,614,21,0,64000000,28038
76,621,18,0,64000000,28038
77,629,20,0,64000000,28038
78,636,25,0,64000000,28038
79,643,30,0,64000000,28038
80,650,22,0,64000000,28038
81,658,19,0,64000000,28038
82,666,21,0,64000000,28038
83,674,25,0,64000000,28038
84,682,22,0,64000000,28038
85,690,21,0,64000000,28038
86,697,21,0,64000000,28038
87,705,19,0,64000000,28038
88,713,19,0,64000000,28038
89,722,24,0,64000000,28038
90,728,20,0,64000000,28038
91,735,40,0,64000000,28038
92,744,23,0,64000000,28038
93,750,20,0,64000000,28038
94,758,23,0,64000000,28038
95,769,22,0,64000000,28038
96,776,28,0,64000000,28038
97,787,24,0,64000000,28038
98,795,34,0,64000000,28038
99,805,36,0,64000000,28038
100,814,34,0,64000000,28038
101,824,37,0,64000000,28038
102,837,31,0,64000000,28038
103,846,21,0,64000000,28038
104,851,33,0,64000000,28038
105,858,19,0,64000000,28038
106,869,24,0,64000000,28038
107,877,17,0,64000000,28038
108,886,19,0,64000000,28038
109,892,20,0,64000000,28038
110,900,18,0,64000000,28038
111,907,18,0,64000000,28038
112,914,21,0,64000000,28038
113,923,18,0,64000000,28038
114,931,27,0,64000000,28038
115,938,18,0,64000000,28038
116,946,19,0,64000000,28038
117,954,19,0,64000000,28038
118,961,18,0,64000000,28038
119,969,19,0,64000000,28038
120,977,28,0,64000000,28038
121,985,19,0,64000000,28038
122,993,19,0,64000000,28038
123,1002,18,0,64000000,28038
124,1010,18,0,64000000,28038
125,1017,20,0,64000000,28038
126,1025,25,0,64000000,28038
127,1032,23,0,64000000,28038
128,1040,19,0,64000000,28038
129,1048,16,0,64000000,28038
130,1054,21,0,64000000,28038
131,1061,22,0,64000000,28038
132,1067,19,0,64000000,28038
133,1077,21,0,64000000,28038
134,1084,18,0,64000000,28038
135,1088,20,0,64000000,28038
136,1096,18,0,64000000,28038
137,1103,13,0,64000000,28038
138,1111,14,0,64000000,28038
139,1119,23,0,64000000,28038
140,1126,14,0,64000000,28038
141,1134,16,0,64000000,28038
142,1142,19,0,64000000,28038
143,1151,19,0,64000000,28038
144,1159,17,0,64000000,28038
145,1167,21,0,64000000,28038
146,1174,16,0,64000000,28038
147,1181,22,0,64000000,28038
148,1187,17,0,64000000,28038
149,1195,15,0,64000000,28038
150,1202,19,0,64000000,28038
151,1209,15,0,64000000,28038
152,1217,15,0,64000000,28038
153,1222,16,0,64000000,28038
154,1230,15,0,64000000,28038
155,1236,12,0,64000000,28038
156,1243,15,0,64000000,28038
157,1249,18,0,64000000,28038
158,1256,17,0,64000000,28038
159,1264,16,0,64000000,28038
160,1271,17,0,64000000,28038
161,1279,17,0,64000000,28038
162,1286,19,0,64000000,28038
163,1295,19,0,64000000,28038
164,1302,25,0,64000000,28038
165,1309,19,0,64000000,28038
166,1317,19,0,64000000,28038
167,1326,19,0,64000000,28038
168,1334,23,0,64000000,28038
169,1345,19,0,64000000,28038
170,1354,23,0,64000000,28038
171,1360,18,0,64000000,28038
172,1368,17,0,64000000,28038
173,1376,21,0,64000000,28038
174,1384,16,0,64000000,28038
175,1391,19,0,64000000,28038
176,1400,17,0,64000000,28038
177,1407,18,0,64000000,28038
178,1415,21,0,64000000,28038
179,1423,36,0,64000000,28038
180,1433,19,0,64000000,28038
181,1441,21,0,64000000,28038
182,1450,21,0,64000000,28038
183,1457,18,0,64000000,28038
184,1464,20,0,64000000,28038
185,1473,18,0,64000000,28038
186,1481,17,0,64000000,28038
187,1487,18,0,64000000,28038
188,1495,19,0,64000000,28038
189,1503,17,0,64000000,28038
190,1510,21,0,64000000,28038
191,1518,20,0,64000000,28038
192,1527,18,0,64000000,28038
193,1536,43,0,64000000,28038
194,1544,25,0,64000000,28038
195,1554,19,0,64000000,28038
196,1563,19,0,64000000,28038
197,1572,19,0,64000000,28038
198,1578,19,0,64000000,28038
199,1586,25,0,64000000,28038
200,1594,35,0,64000000,28038
201,1602,19,0,64000000,28038
202,1610,19,0,64000000,28038
203,1617,18,0,64000000,28038
204,1625,15,0,64000000,28038
205,1633,19,0,64000000,28038
206,1641,20,0,64000000,28038
207,1648,23,0,64000000,28038
208,1656,18,0,64000000,28038
209,1664,18,0,64000000,28038
210,1671,18,0,64000000,28038
211,1679,17,0,64000000,28038
212,1687,18,0,64000000,28038
213,1695,21,0,64000000,28038
214,1703,22,0,64000000,28038
215,1711,20,0,64000000,28038
216,1719,21,0,64000000,28038
217,1728,19,0,64000000,28038
218,1736,21,0,64000000,28038
219,1743,19,0,64000000,28038
220,1752,19,0,64000000,28038
221,1761,19,0,64000000,28038
222,1770,19,0,64000000,28038
223,1778,18,0,64000000,28038
224,1785,18,0,64000000,28038
225,1794,19,0,64000000,28038
226,1800,17,0,64000000,28038
227,1808,15,0,64000000,28038
228,1816,17,0,64000000,28038
229,1824,16,0,64000000,28038
230,1832,17,0,64000000,28038
231,1838,17,0,64000000,28038
232,1844,19,0,64000000,28038
233,1853,18,0,64000000,28038
234,1862,19,0,64000000,28038
235,1868,19,0,64000000,28038
236,1878,18,0,64000000,28038
237,1886,17,0,64000000,28038
238,1894,18,0,64000000,28038
239,1902,23,0,64000000,28038
240,1910,18,0,64000000,28038
241,1917,16,0,64000000,28038
242,1925,17,0,64000000,28038
243,1933,16,0,64000000,28038
244,1941,19,0,64000000,28038
245,1950,23,0,64000000,28038
246,1956,17,0,64000000,28038
247,1964,19,0,64000000,28038
248,1972,18,0,64000000,28038
249,1981,16,0,64000000,28038
250,1988,18,0,64000000,28038
251,1996,20,0,64000000,28038
252,2004,18,0,64000000,28038
253,2012,18,0,64000000,28038
254,2020,17,0,64000000,28038
255,2028,23,1,64000000,28038
256,2037,18,0,64000000,28038
257,2046,18,0,64000000,28038
258,2052,19,0,64000000,28038
259,2062,34,1,64000000,28038
260,2068,21,0,64000000,28038
261,2075,31,0,64000000,28038
262,2082,31,0,64000000,28038
263,2092,32,0,64000000,28038
264,2101,32,0,64000000,28038
265,2109,35,0,64000000,28038
266,2116,31,0,64000000,28038
267,2125,30,0,64000000,28038
268,2132,28,0,64000000,28038
269,2140,28,1,64000000,28038
270,2147,30,0,64000000,28038
271,2154,27,0,64000000,28038
272,2161,26,0,64000000,28038
273,2169,23,0,64000000,28038
274,2176,35,0,64000000,28038
275,2183,32,0,64000000,28038
276,2191,28,0,64000000,28038
277,2199,30,0,64000000,28038
278,2205,21,0,64000000,28038
279,2211,25,0,64000000,28038
280,2218,30,0,64000000,28038
281,2226,49,0,64000000,28038
282,2237,23,1,64000000,28038
283,2244,19,0,64000000,28038
284,2251,34,0,64000000,28038
285,2261,34,0,64000000,28038
286,2268,27,0,64000000,28038
287,2277,30,0,64000000,28038
288,2285,31,0,64000000,28038
289,2290,20,0,64000000,28038
290,2296,24,0,64000000,28038
291,2304,34,0,64000000,28038
292,2313,33,0,64000000,28038
293,2322,31,0,64000000,28038
294,2329,29,0,64000000,28038
295,2335,34,0,64000000,28038
