id,latency,size,totalTime
212,15,30,10445
213,17,30,10445
214,17,30,10445
215,16,30,10445
216,16,30,10445
217,15,30,10445
218,15,30,10445
219,15,30,10445
220,15,30,10445
221,16,30,10445
222,15,30,10445
223,15,30,10445
224,18,30,10445
225,15,30,10445
226,15,30,10445
227,21,30,10445
228,18,30,10445
229,15,30,10445
230,15,30,10445
231,16,30,10445
232,17,30,10445
233,17,30,10445
234,15,30,10445
235,16,30,10445
236,15,30,10445
237,18,30,10445
238,19,30,10445
239,22,30,10445
240,26,30,10445
241,40,30,10445
242,24,30,10445
243,15,30,10445
244,15,30,10445
245,15,30,10445
246,15,30,10445
247,15,30,10445
248,18,30,10445
249,18,30,10445
250,17,30,10445
251,16,30,10445
252,32,30,10445
253,23,30,10445
254,725,30,10445
255,22,30,10445
256,15,30,10445
257,16,30,10445
258,14,30,10445
259,28,30,10445
260,24,30,10445
261,16,30,10445
262,15,30,10445
263,15,30,10445
264,16,30,10445
265,24,30,10445
266,16,30,10445
267,15,30,10445
268,15,30,10445
269,15,30,10445
270,15,30,10445
271,16,30,10445
272,15,30,10445
273,15,30,10445
274,14,30,10445
275,17,30,10445
276,17,30,10445
277,17,30,10445
278,26,30,10445
279,22,30,10445
280,14,30,10445
281,15,30,10445
282,15,30,10445
283,14,30,10445
284,15,30,10445
285,15,30,10445
286,27,30,10445
287,19,30,10445
288,15,30,10445
289,29,30,10445
290,19,30,10445
291,15,30,10445
292,26,30,10445
293,17,30,10445
294,16,30,10445
295,16,30,10445
296,21,30,10445
297,16,30,10445
298,17,30,10445
299,15,30,10445
300,15,30,10445
301,15,30,10445
302,16,30,10445
303,15,30,10445
304,15,30,10445
305,15,30,10445
306,15,30,10445
307,14,30,10445
308,28,30,10445
309,23,30,10445
310,15,30,10445
311,24,30,10445
312,23,30,10445
313,17,30,10445
314,15,30,10445
315,20,30,10445
316,29,30,10445
317,22,30,10445
318,14,30,10445
319,16,30,10445
320,16,30,10445
321,16,30,10445
322,67,30,10445
323,22,30,10445
324,16,30,10445
325,17,30,10445
326,17,30,10445
327,14,30,10445
328,16,30,10445
329,16,30,10445
330,16,30,10445
331,17,30,10445
332,16,30,10445
333,7,10,10445
