id,latency,size,totalTime
111,32,30,27593
112,76,30,27593
113,30,30,27593
114,247,30,27593
115,41,30,27593
116,35,30,27593
117,94,30,27593
118,250,30,27593
119,28,30,27593
120,72,30,27593
121,81,30,27593
122,72,30,27593
123,45,30,27593
124,38,30,27593
125,29,30,27593
126,678,30,27593
127,26,30,27593
128,41,30,27593
129,27,30,27593
130,33,30,27593
131,113,30,27593
132,65,30,27593
133,237,30,27593
134,30,30,27593
135,36,30,27593
136,30,30,27593
137,31,30,27593
138,46,30,27593
139,271,30,27593
140,34,30,27593
141,40,30,27593
142,250,30,27593
143,85,30,27593
144,59,30,27593
145,63,30,27593
146,70,30,27593
147,47,30,27593
148,66,30,27593
149,55,30,27593
150,62,30,27593
151,40,30,27593
152,56,30,27593
153,41,30,27593
154,36,30,27593
155,68,30,27593
156,58,30,27593
157,28,30,27593
158,53,30,27593
159,30,30,27593
160,36,30,27593
161,42,30,27593
162,27,30,27593
163,21,30,27593
164,46,30,27593
165,39,30,27593
166,33,30,27593
167,40,30,27593
168,438,30,27593
169,76,30,27593
170,71,30,27593
171,41,30,27593
172,32,30,27593
173,37,30,27593
174,69,30,27593
175,56,30,27593
176,41,30,27593
177,84,30,27593
178,322,30,27593
179,49,30,27593
180,48,30,27593
181,59,30,27593
182,78,30,27593
183,55,30,27593
184,44,30,27593
185,52,30,27593
186,57,30,27593
187,32,30,27593
188,38,30,27593
189,50,30,27593
190,47,30,27593
191,47,30,27593
192,44,30,27593
193,261,30,27593
194,26,30,27593
195,278,30,27593
196,112,30,27593
197,60,30,27593
198,33,30,27593
199,234,30,27593
200,56,30,27593
201,29,30,27593
202,31,30,27593
203,39,30,27593
204,52,30,27593
205,30,30,27593
206,56,30,27593
207,83,30,27593
208,68,30,27593
209,26,30,27593
210,39,30,27593
211,264,30,27593
212,29,30,27593
213,39,30,27593
214,39,30,27593
215,223,30,27593
216,42,30,27593
217,55,30,27593
218,29,30,27593
219,51,30,27593
220,50,30,27593
221,227,30,27593
222,230,30,27593
223,51,30,27593
224,43,30,27593
225,38,30,27593
226,26,30,27593
227,260,30,27593
228,124,30,27593
229,33,30,27593
230,40,30,27593
231,269,30,27593
232,55,30,27593
233,381,30,27593
234,246,30,27593
235,57,30,27593
236,65,30,27593
237,30,30,27593
238,104,30,27593
239,95,30,27593
240,82,30,27593
241,53,30,27593
242,232,30,27593
243,27,30,27593
244,41,30,27593
245,60,30,27593
246,70,30,27593
247,53,30,27593
248,44,30,27593
249,37,30,27593
250,26,30,27593
251,19,30,27593
252,40,30,27593
253,38,30,27593
254,58,30,27593
255,33,30,27593
256,40,30,27593
257,44,30,27593
258,55,30,27593
259,154,30,27593
260,95,30,27593
261,36,30,27593
262,115,30,27593
263,53,30,27593
264,84,30,27593
265,34,30,27593
266,231,30,27593
267,25,30,27593
268,19,30,27593
269,26,30,27593
270,45,30,27593
271,58,30,27593
272,52,30,27593
273,51,30,27593
274,26,30,27593
275,223,30,27593
276,32,30,27593
277,26,30,27593
278,31,30,27593
279,251,30,27593
280,30,30,27593
281,57,30,27593
282,60,30,27593
283,52,30,27593
284,32,30,27593
285,250,30,27593
286,40,30,27593
287,31,30,27593
288,30,30,27593
289,47,30,27593
290,44,30,27593
291,49,30,27593
292,41,30,27593
293,38,30,27593
294,52,30,27593
295,40,30,27593
296,32,30,27593
297,226,30,27593
298,24,30,27593
299,32,30,27593
300,39,30,27593
301,57,30,27593
302,63,30,27593
303,49,30,27593
304,63,30,27593
305,42,30,27593
306,45,30,27593
307,38,30,27593
308,28,30,27593
309,31,30,27593
310,312,30,27593
311,41,30,27593
312,38,30,27593
313,46,30,27593
314,228,30,27593
315,27,30,27593
316,50,30,27593
317,62,30,27593
318,36,30,27593
319,70,30,27593
320,24,30,27593
321,26,30,27593
322,19,30,27593
323,231,30,27593
324,26,30,27593
325,30,30,27593
326,39,30,27593
327,238,30,27593
328,24,30,27593
329,15,30,27593
330,15,30,27593
331,18,30,27593
332,17,30,27593
333,7,10,27593
